Movie Title,Year,Genre,Rating,Gross,Production Budget,orig ROI,ROI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eternal Sunshine of the Spotless Mind,2004,Comedy,,34366518,20000000,-0.054920755,-0.081492790341756,0.470316,-0.5154539,-0.07141862,0.279832,-0.8774009,-0.0938298,-0.539929,-0.4874019,-0.2840205,0.4308645,-0.6897061,0.4075671,-1.117452,0.02164376,-0.6457875,0.3243814,-0.9085932,-0.2097399,0.2941316,-0.2707068,-0.4141546,0.2068197,-0.6025822,0.3334038,-0.837044,-0.2172756,0.3293285,-0.7619005,-0.8288167,-0.5968915,-0.8727998,-1.119637,-0.08898193,-1.28201,0.8480705,-0.3298374,-0.7406498,0.4180626,-1.211061,-0.2020923,-0.3534314,-0.1871424,0.1018088,-0.9485505
Fantastic Four,2005,Action,,154696080,87500000,-0.02762464,-0.040414758962305,-0.5551879,0.7619938,0.9986981,1.228771,0.560973,0.4722475,1.078262,-0.04837369,0.8963907,-0.08479001,0.4914918,0.4412931,0.6743784,0.5883669,0.3379636,0.4983241,0.772009,-0.3395066,0.6491845,-0.07653775,0.8330043,0.7685528,0.5416926,0.9740395,0.5655159,0.5361029,0.1865343,0.7666992,0.3969629,0.7071772,0.5650239,0.8436757,0.7563358,0.1935502,1.021949,0.6126465,0.258688,0.04567237,-0.4735819,0.6525775,-0.2883159,-0.4628038,-1.501075,1.51823
Fight Club,1999,Drama,,37030102,63000000,-0.676721331746032,-1.62914978142136,0.0719483,0.07655539,0.3380469,-0.3936725,0.4166648,-0.5212281,-0.07371834,-0.9922049,-0.1715418,0.2330234,-0.02048905,-0.1495439,0.1213383,-0.3538891,0.5225354,0.1783578,0.3060919,0.3129706,-0.1745404,0.1197984,-1.043228,0.4490144,-0.2299042,-0.23193,0.20516,0.1228876,1.18815,-0.0536204,0.09698139,0.6376957,0.08856331,-0.3977517,0.5701891,0.441852,1.109758,0.4149538,-0.3721831,0.436208,-0.5678268,0.5232878,-0.7772139,0.4414925,-0.311077,0.2828922
Final Destination 2,2003,Horror,,46961214,26000000,-0.006589703846154,-0.009538395290472,0.04164351,-0.06533613,-0.2001942,0.02565032,-0.2658012,-0.1183063,-0.1218145,0.05097809,0.2033756,-0.2520103,0.2380617,-0.8067606,1.128887,-0.3308775,2.447195,1.443311,-0.8492388,0.2268043,-0.1176549,-0.1443178,-0.192549,0.01983152,-0.1729698,-0.01974257,-0.02739561,-0.1694969,-0.2003479,-0.1899147,0.08351595,-0.09534295,-0.1744226,-0.06621093,-0.2458606,-0.1133978,0.0874508,-0.2339149,0.1051858,-0.2763311,0.09633899,-0.1403027,0.1953848,-0.4472953,0.3644838,-0.4794834
Game 6,2006,Comedy,,129664,1000000,-0.9286848,-3.8096465867731,0.6804353,-0.4676179,0.6084226,-0.6005699,-0.02530269,-0.9254948,-0.08426328,-0.9104364,-0.1674645,-0.563477,-0.395436,-0.2282798,-0.31601,-0.4425928,-0.5440895,-0.8364819,-0.5235805,0.8055438,-2.959615,-1.672031,-0.05653536,-0.9246911,0.5510178,-1.011938,-0.1543308,-0.2804903,-0.4888028,-3.133807,1.097204,-1.967414,0.2319944,-1.148457,-1.459768,-0.7424058,-0.1495318,-1.080745,0.1629608,-2.191934,0.05015976,-0.3478422,-0.3073702,-0.7560306,-0.5585539,-0.1893821
Gattaca,1997,Drama,,12532777,36000000,-0.808527018055556,-2.3847872618218,-0.06566094,0.2942049,0.4938228,-0.2236644,0.9505372,-0.871485,-1.258251,-1.613906,0.4770468,-0.7732368,0.4861797,-0.2531556,0.23113,-0.3000796,0.522849,-0.3681891,0.5668322,0.277046,0.05348691,0.1500095,0.2156937,0.1807698,0.3574184,0.4894718,-0.04512453,0.1060179,0.3025399,0.09496428,0.1481467,0.4861555,-0.05121092,0.5722244,0.04614326,0.2947507,0.4946073,0.210607,0.5063698,0.4467349,0.2724972,-0.2365174,0.3974944,0.0420466,0.2267331,0.3061587
Gladiator,2000,Action,,187705427,103000000,0.002310532524272,0.003329548778748,-0.02888772,0.2814604,-0.8474309,-0.09523259,0.2713882,0.7696302,0.4474061,0.2571513,-0.3873427,-0.3224273,-0.1427936,-0.4286894,-0.4576155,0.2010195,-0.2160589,0.6836149,0.4089249,1.703151,-0.5743011,0.1325761,0.9452924,0.3800819,0.1671151,1.104205,-0.2908361,0.9364928,0.5089896,-0.8736733,1.158153,0.3228696,-0.4265953,-0.5518116,1.131888,-0.1695666,0.6712061,0.4530786,-0.1155635,-0.09441045,0.6132185,0.1818482,-0.1183147,1.012956,-0.7836008,1.597819
Gone in 60 Seconds,2000,Action,,101643008,103300000,-0.45882231945789,-0.885825754529323,-0.2390793,0.3537484,0.9437415,-0.4028664,1.413376,-0.2054353,0.3938236,0.293367,0.1887922,0.3307812,-0.4093251,0.6357119,-0.4911722,0.1750171,0.8589957,0.08065078,0.7152218,-0.2137318,1.079708,-0.06337357,0.4970601,-0.1365794,1.051556,0.1345651,0.6288295,0.3286046,0.7727009,0.1987886,0.9224193,-0.1006618,0.7033936,0.4753653,0.5227575,0.6999079,0.3006463,0.9977504,-0.2570262,0.9814349,0.6411531,0.6204355,0.8166542,-0.3920749,0.3348632,0.7973076
Groundhog Day,1993,Comedy,,70906973,14600000,1.67115309246575,1.41746266388457,-0.1172098,-0.1501008,-0.1241597,0.5154118,-0.1348373,0.7359486,-0.7935781,0.2115461,0.05075557,0.5172802,-1.148124,1.063792,-3.120203,1.298177,-0.682175,0.3633911,0.4972522,-0.3529764,0.3003496,-0.4667375,0.2433316,0.300998,0.1065045,0.2972416,0.1558016,0.110381,0.1074877,0.1067229,0.3539755,0.2845278,0.2141121,0.3723597,-0.170186,0.240874,0.2588465,0.2484744,-0.5527606,0.5455525,-0.4488228,0.4213618,0.2690866,-0.326313,1.353068,-2.456025
"Grudge, The",2004,Horror,,110359362,10000000,5.06976491,2.60164064008142,-0.1332666,0.03317714,0.6193605,0.2334389,-0.2688108,0.3697921,-0.1789555,0.2061041,-0.5604482,0.6830053,-0.4321547,0.01619931,-0.1777055,-0.4413059,0.09341047,-0.4006148,-0.05184582,-0.1858186,-0.3069932,-0.000339556,-0.6995896,-0.1436639,-0.2817065,-0.3930141,-0.538017,0.6765313,0.3464783,-0.1726651,0.9035092,-0.3204037,-0.800756,0.437577,0.09112337,0.8364504,0.4726946,-0.1116078,-0.07108675,1.115223,-0.3276887,0.6811272,0.03397903,-0.07569686,0.0565464,-0.2750973
