Movie Title,Year,Genre,Rating,Gross,Production Budget,orig ROI,ROI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bruce Almighty,2003,Comedy,,242829261,81000000,0.648840661111111,0.72145198790104,-0.1024184,-0.1984388,0.5333274,-0.6095098,0.4509775,-0.8913516,1.496012,-1.5887,1.282712,-0.7908467,1.680734,-1.705139,0.3434754,0.1085049,-0.1436232,0.004999408,0.04849134,0.1108992,0.08959837,-0.05707414,0.04805572,-0.008039181,-0.5275976,-0.4750033,0.1689785,-0.1722768,0.2668943,-0.9868132,0.8759269,-0.102032,-0.2021574,0.1022323,-0.1349758,0.879171,-0.1498027,0.8326078,-0.5171218,-0.3219224,0.2270294,-0.6432396,0.3666269,-1.16506,2.111143,-0.5437737
Charlie's Angels,2000,Action,,125305545,90000000,-0.234243891666667,-0.385043124833211,-0.04108627,0.1646163,4.084594,-0.6057128,0.008815916,-0.0937121,0.05136093,-0.249646,0.1148474,0.2181073,-0.3280793,0.273978,0.1868363,-0.174736,0.1754563,-0.04191894,-0.1199326,0.1199626,-0.1640418,0.2027017,-0.3610561,0.1314148,-0.1993606,0.05044625,-0.05395031,0.008741251,-0.08920137,0.1605064,-0.240634,0.1327798,-0.06639216,-0.2713851,0.3533057,-0.4474037,0.1468927,-0.2431635,0.1944057,-0.3268636,-0.1515485,0.1658685,0.008355579,0.1076574,-0.2363072,0.1311358
Collateral Damage,2002,Thriller,,40077257,85000000,-0.740676572352941,-1.94717554768781,-0.0253314,0.2642824,-1.013769,0.2775567,-0.4995606,0.09230936,-0.07715618,0.464726,0.311089,0.5021787,0.3682586,-0.6520038,0.4319315,-0.8499868,0.4695351,-0.3733135,-0.04493557,-0.4684955,0.3729437,-0.1488879,0.1390968,-0.2700914,-0.0679379,-0.112153,-0.565091,-0.643106,-0.3339864,1.232618,-0.7623518,0.01580973,-0.5864321,-0.2587292,-0.332671,-0.3520857,-0.01387766,0.3509183,0.04987278,0.5515254,0.02324507,-0.07970729,-0.6324734,-0.215962,-0.2621814,-0.3569559
Dances with Wolves,1990,Drama,,184208842,19000000,4.33236121578947,2.41477451234309,-0.3640001,0.1300201,-0.7332709,0.2321051,-0.1838477,-0.2498547,-0.02706388,-0.1183453,-0.09437341,-0.02055474,-0.07857608,-0.04806384,-0.02896984,0.6217491,-0.1758854,0.2314394,0.4895346,-0.4564155,2.054427,-0.8398925,0.6311629,-0.01051189,-0.07843673,0.3967895,0.2857912,-0.3581015,1.220102,1.173269,0.4008555,0.8113407,0.2136073,0.3274937,-0.0987517,1.237637,0.1591578,0.835248,0.6652064,0.3488853,0.02295134,-0.02858456,0.6046629,0.4302591,0.6741506,0.1943773
Day of the Dead,1985,Horror,,5804262,3500000,-0.087901685714286,-0.132738755269383,-0.1711572,0.3038933,0.6003528,-0.1584088,1.277931,0.01414824,1.29388,0.3194083,0.6792544,0.690949,0.4324802,0.6636714,-0.3064495,0.5251748,0.2033414,0.4258715,1.191143,0.04904852,0.2073376,0.7062259,-0.3069181,0.5577467,-0.02357934,-0.1276286,-0.02480598,0.1465176,-0.05719859,0.1182453,-0.5872744,-0.03503857,0.3146696,-0.1940846,-0.04676424,0.4344594,-0.09294297,0.3505746,0.4628604,0.2120051,0.3628494,0.6729421,0.4017113,0.04165977,0.9436915,-0.6320559
Devil in a Blue Dress,1995,Thriller,,16140822,27000000,-0.671205477777778,-1.60474183123475,-0.08858118,0.1137168,0.9105835,-0.2633489,0.7082579,0.1972613,0.4200329,0.4949597,-0.2421964,0.3497458,0.2009892,-0.1545669,0.2598554,-0.08572343,0.2544256,0.2264533,1.282296,-1.101781,0.3784247,-0.2749925,0.2238788,-0.0311029,0.5044569,0.4624152,-0.5032399,-0.2614517,0.7662264,0.5145321,0.4508813,0.5419973,0.2125432,-0.2072261,0.4477657,-0.1284825,0.479475,0.8070607,0.2386849,0.9486105,0.3134058,0.4360418,0.2603129,-0.3360475,-0.8617998,0.2676151
Disturbia,2007,Thriller,,80209692,20000000,1.20576653,1.14128009653388,-0.159669,0.4946203,1.477594,1.059753,-0.7770365,0.7094268,0.1470598,1.059481,-0.4244084,1.010093,-0.02298709,0.7738524,0.3470153,0.1208552,1.01673,0.127801,0.2594265,-0.3073514,0.9483141,-0.3297256,0.03073964,0.1379584,1.264308,-0.6391802,1.59447,0.634611,0.4272313,-0.1601986,-0.02291432,0.03393439,1.188176,-0.9010901,1.038714,0.646598,1.147848,0.03926872,0.5476604,0.1511089,0.9093478,1.124222,-0.2210178,1.624818,-0.9219487,0.7163087
Dumb and Dumber,1994,Comedy,,127175374,17000000,3.11449739411765,2.04071620918885,-0.3369404,0.4680731,-0.297451,0.716304,0.3892709,-0.05337554,0.5008359,-0.3763926,1.007055,-1.934472,-0.1840095,-2.931416,-0.01529179,-0.5431285,0.184428,0.1645505,-0.5522317,-0.8747137,-0.811306,1.52773,-2.048843,1.505125,-2.901286,0.4656425,0.5012182,-0.04932538,0.4985854,-0.5309827,0.5717214,-0.1063143,0.9657234,0.1510532,0.5788362,-0.03096133,0.647436,0.2417179,0.5014616,0.04983639,0.8773455,-0.2742043,0.7403043,0.4415411,0.5521771,0.6168837
Enemy of the State,1998,Action,,111549836,85000000,-0.278206943529412,-0.470342830072321,0.2448234,-0.563553,-1.839667,1.089644,-1.263596,-0.2391867,-0.3632495,-1.467799,-0.4366822,-0.03798344,-0.4127279,-1.183721,0.1966158,-0.5842819,-0.02793673,0.1007077,0.2448108,-0.3868146,-0.5102216,0.4498459,-1.000137,-0.6409252,0.03053121,-1.201731,-0.4294931,-0.507566,-0.8989898,-0.2690186,-0.4248967,-0.8430412,-0.7781594,0.1185766,-0.126283,-0.1308621,-0.9582415,-0.04867169,-0.9605789,-0.3909854,0.3443086,-0.8199412,-0.7197309,-1.208516,-0.454931,-0.2927621
English Patient,1996,Drama,,78716374,35000000,0.236971591428572,0.306812367431704,-0.596028,0.1522624,-0.2719456,-0.3432638,0.8551847,1.09548,-0.7887877,1.877153,-1.037277,1.310546,0.07270789,1.202992,1.257469,0.008601386,0.5196084,-0.6612031,0.6576793,-0.4551658,0.2976261,0.4610768,1.189942,0.1844985,0.9037079,0.23039,-0.007643344,1.543607,-0.3337153,1.690758,0.4236721,0.989947,0.4384144,1.321726,1.114282,0.5077887,1.119548,0.2951367,0.3582813,0.7212305,0.1612954,1.450248,1.127957,0.241349,1.732266,-1.514755
Eternal Sunshine of the Spotless Mind,2004,Comedy,,34366518,20000000,-0.054920755,-0.081492790341756,0.1666596,-0.08156819,0.8575616,0.1076787,0.2145516,0.7411335,0.1661283,0.05153301,0.5430373,0.512984,-0.06423947,0.2554114,-0.1520178,0.3616683,-0.03148968,0.01359845,-0.2597201,-0.420301,0.7401833,-0.5055717,0.2021118,-0.2818703,0.318781,-0.02533074,-0.2057445,0.08650956,0.6344272,-0.2993216,-0.601526,-0.1228337,-0.08240651,-0.7445818,1.713513,-0.3877063,0.1875721,1.027758,-0.9057345,1.647089,-1.178091,0.3918246,-0.7382023,0.5570076,0.4771475,-0.1577737
Fantastic Four,2005,Action,,154696080,87500000,-0.02762464,-0.040414758962305,0.4846386,-0.7039408,-0.8976667,-1.212726,-0.4113162,-0.5149933,-1.004184,0.0728035,-0.9062989,0.2657419,-0.5117031,-0.4058042,-0.6387363,-0.5755493,-0.2379645,-0.3678517,-0.5618443,0.211392,-0.2185899,-0.5580703,-0.5169512,-0.9471336,-0.2802804,-1.0215,-0.4724822,-0.4419482,-0.1219919,-0.6104875,-0.3979329,-0.5562301,-0.420466,-0.8674711,-0.6649208,-0.2319529,-0.9043513,-0.5340831,-0.2801724,0.03512198,0.3149703,-0.6384661,0.3657609,0.8782505,1.487527,-1.384461
Fight Club,1999,Drama,,37030102,63000000,-0.676721331746032,-1.62914978142136,-0.1861744,0.03896754,-0.03232457,0.5841975,-0.2100607,0.9719316,0.3046491,1.511159,0.2077177,0.09461262,-0.04160303,0.4677564,-0.5159873,0.5783682,-0.5239697,-0.1116149,-0.2861623,-0.06276902,0.2646045,0.1796988,1.195331,-0.1531528,0.2578832,0.367507,0.1415835,-0.2896185,-0.5213207,-0.2647401,-0.2165112,-0.4775924,-0.2405102,0.5435117,-0.4855431,-0.1974324,-0.6555544,-0.2213428,0.3871765,-0.1688408,0.5205358,-0.3062389,1.04258,-0.4470224,0.01113365,0.01935593
Final Destination 2,2003,Horror,,46961214,26000000,-0.006589703846154,-0.009538395290472,0.1024469,-0.09801203,-0.2643716,-0.05625366,-0.3158116,-0.2484829,-0.00001654916,-0.1261965,0.1876866,-0.3083301,0.1338807,-0.8761525,1.189337,-0.4852463,2.335593,1.551581,-0.9502684,0.2308885,-0.1622023,-0.2294691,-0.273894,0.008372167,-0.2399141,-0.05651877,-0.01429162,-0.3253935,-0.1969648,-0.2673249,-0.1290635,-0.07449569,-0.2414696,-0.1416625,-0.3999257,-0.212192,0.125479,-0.083192,0.06367581,-0.3398627,0.1449092,-0.2954611,0.2827498,-0.6389786,0.3691476,-0.413401
Game 6,2006,Comedy,,129664,1000000,-0.9286848,-3.8096465867731,-0.2534408,0.312198,-0.5536899,0.5477107,-0.3630599,0.5997443,-0.3780457,0.3759953,-0.3236512,0.669117,-1.346257,0.2450138,-0.08301912,1.133876,-0.6948818,0.5826307,-0.06108373,-0.4297741,0.5646342,0.09806244,-0.1081101,0.2010642,-0.6770379,0.6116974,-0.3728292,0.8516972,0.1644947,1.250364,-0.6288507,2.162444,0.7730473,0.2166886,0.476434,2.160137,-0.2784204,1.161767,0.3873448,3.4272,-0.2889272,0.9027788,-0.3715207,0.4211504,0.3412422,-0.2013301
Gattaca,1997,Drama,,12532777,36000000,-0.808527018055556,-2.3847872618218,-0.1418419,0.4809298,0.769843,-0.4257992,1.238876,-0.8819263,-0.82324,-1.574498,0.3234544,-0.7858951,0.5914357,-0.1490427,0.1225672,-0.2339659,0.4474435,-0.04115509,0.5784751,0.6776492,0.1249499,0.2952538,0.3192209,0.3974742,0.5247098,0.4906982,0.05301172,0.1416917,0.4071039,0.1198204,0.2061294,0.6208446,0.02353867,0.60312,0.09278747,0.2656555,0.6126868,0.2764807,0.8219871,0.4096349,0.5202504,-0.3640609,0.5454468,0.07977528,0.4465796,0.5270687
Gladiator,2000,Action,,187705427,103000000,0.002310532524272,0.003329548778748,-0.02781831,0.3567764,-0.8089916,-0.1869787,0.5545344,0.811737,0.6443343,0.1614655,-0.2194115,-0.5056568,-0.002460686,-0.5378526,-0.6368858,0.3783224,-0.4734745,0.7834575,0.1466439,1.811539,-0.4586435,0.176285,1.06165,0.4272027,-0.01177853,1.197461,-0.3110117,0.8309354,0.5224221,-0.7724421,1.074117,0.2354668,-0.4921825,-0.4475799,1.217991,-0.2486737,0.761353,0.509762,-0.1442902,-0.1359555,0.4355226,0.1959581,-0.1291637,0.884226,-0.856025,1.737661
Gone in 60 Seconds,2000,Action,,101643008,103300000,-0.45882231945789,-0.885825754529323,0.1259593,-0.4301001,-0.4181239,0.3946593,-1.019518,0.07004648,-0.1649533,-0.2522559,-0.175735,-0.03268157,0.1529067,0.05355868,0.09636196,0.1607937,-0.5661576,0.2053305,-0.1942452,0.1632562,-0.5208803,0.29095,-0.5382061,0.3644511,-0.9243301,0.3459583,-0.5874914,-0.1278346,-0.5247558,0.01044595,-0.4444008,0.3371826,-0.3348798,-0.2336732,-0.4024087,-0.5307,0.1153477,-0.8697127,0.78286,-1.353507,-2.191225,-0.5445973,-1.475002,0.3468667,-0.2271572,-0.5807584
Groundhog Day,1993,Comedy,,70906973,14600000,1.67115309246575,1.41746266388457,0.03370405,-0.7385803,-0.3549669,0.2158641,-0.6876626,1.338809,-3.171278,0.923851,-0.6073307,0.3016194,-2.065574,0.7815628,-1.719618,0.6754409,-0.2308602,-0.01602588,0.0195163,-0.236302,-0.07640509,0.1801987,-0.2022138,-0.3004992,0.3464117,-0.06581382,0.2568106,-0.4437901,0.2824086,-0.7143573,-0.07800764,0.04871648,-0.06547401,-0.3007316,-0.0941612,-0.8237905,1.285873,-1.031515,-1.538504,0.7452878,-0.3121337,-0.6399989,0.09553904,-0.2006714,-0.2862844,0.003878812
"Grudge, The",2004,Horror,,110359362,10000000,5.06976491,2.60164064008142,-0.2376666,0.06338351,0.8320613,0.288417,-0.1184959,0.4973004,-0.0837034,0.3060059,-0.6422824,0.9059272,-0.4367096,0.6583062,-0.2373489,-0.09446718,0.2423703,-0.1487555,0.07318262,0.3521061,-0.3357429,0.4166958,-0.8764299,0.1646026,-0.2981065,-0.219133,0.03152211,0.5341966,0.5407405,-0.2046281,0.9399071,-0.155491,-0.7303226,0.5197112,0.1736339,0.8855348,0.6396751,-0.2170297,0.02436263,1.20236,-0.2924987,0.6507302,0.242164,0.05917987,-0.2100836,-0.00884774
Harold and Kumar Go To Whitecastle,2004,Comedy,,18250550,9000000,0.115311388888889,0.157446559013182,0.006008896,0.6134841,0.02241665,1.154095,-1.03628,0.05399983,0.02266939,0.221666,-0.01277881,0.3049438,-3.002404,-0.8387602,0.184036,-2.328449,-0.1113026,-0.2840543,0.4548117,-1.163682,0.7909411,-1.157499,1.279816,-1.080209,-0.2387285,-0.4800223,-1.063079,-0.4178851,-0.152524,-0.6446262,-0.587562,-0.5424882,0.09346738,0.0008201634,-1.095767,-1.861579,0.8841122,-0.6747257,-2.207423,0.08257702,-1.559337,0.01558897,-0.09185499,-0.7140531,1.22394,-1.531898
Hellboy,2004,Action,,59623958,60000000,-0.453447051666667,-0.871566828454639,-0.2957028,0.8956873,0.8304907,0.4027547,-0.1368132,-0.2556471,0.9166641,0.03015519,-0.5432086,0.905853,-0.3022269,0.7530992,-0.1169021,0.6053773,-0.2277131,-0.2899559,-0.618081,1.339869,-0.3733985,0.6755074,0.7381151,-1.024286,0.1354107,0.7284949,-0.1718436,0.3390871,-0.7229243,0.4091426,-0.3143984,0.6985886,-0.02953644,0.9711983,0.160089,0.1368128,0.9469657,-0.2496851,0.682082,0.1629064,-0.0005622176,0.2803436,-0.05246545,-0.2756793,0.9075555,-0.3913876
Horse Whisperer,1998,Drama,,75383563,60000000,-0.308984005833333,-0.533208991454886,-0.3180132,-0.5003582,-1.098719,-0.5027544,0.0393896,-0.6563504,0.6166103,-0.791874,-0.07290258,0.1461016,0.05725446,-0.2587573,-0.02762433,0.7458173,0.2361553,-0.9058371,0.998256,-0.1838549,0.1014873,0.8961801,-0.4987833,0.929646,-0.5285045,0.1780267,-0.08617429,0.3323793,0.5157469,1.106455,0.2692348,1.067426,-1.120666,-0.607086,0.5263694,-0.4546576,0.6998562,-0.9917873,0.4912909,-0.6033163,-0.2452435,-0.1348781,0.3888415,1.06859,0.3959152,-0.1313545
Hotel Rwanda,2004,Drama,,23530892,17500000,-0.26045768,-0.435295387580358,-0.6679952,0.1705474,0.239037,0.6320425,-0.08196784,1.359977,0.4664017,0.3533207,-0.2861542,0.8909647,0.4806761,1.423321,0.2711278,0.5867697,-0.6815867,0.7385089,-0.491386,0.5143892,0.06902187,1.459978,0.2467042,1.285456,0.0524092,0.2224555,0.819262,-0.06069185,0.8014713,1.161501,0.9581901,0.8325348,1.587104,0.198967,0.599246,0.4440532,1.23065,-0.06197032,0.8427565,-0.4154923,0.572045,0.7432579,0.6139738,1.043768,0.8824657,-0.3679645
IAmLegend,2007,Horror,,256393010,150000000,-0.059892296666667,-0.089102046433443,-0.5521715,-0.2369653,0.9846521,-0.7750898,1.078489,-0.3675078,-0.1751396,-0.8217106,1.141553,0.1475288,1.205659,0.2558495,1.065803,0.8322101,1.005738,0.4068781,1.210886,1.041316,0.5477414,0.7641733,0.9111066,0.8011347,-0.2639728,0.8760604,0.5594346,0.6495565,0.8523298,1.235224,-0.07231133,1.417512,-0.09288156,1.13367,0.3487764,1.036921,0.6986449,0.04293396,1.193458,-0.36181,0.2367456,0.4814632,0.3288262,0.2936226,-0.3405098,0.5480779
Independence Day,1996,Action,,306169255,75000000,1.24524120333333,1.16687044013814,-0.2420767,-0.07900446,0.2787551,0.2580467,0.6476133,0.3910547,0.9312907,0.1685002,0.418205,0.3346958,-0.3528111,0.4756369,0.5585549,0.7283608,-0.3878369,0.3981477,-0.417913,-0.2534699,0.3460352,-0.4615676,1.186629,-0.3076423,0.4636396,0.5304409,0.1077865,0.3311997,0.8583715,-0.3870687,0.9232697,-0.2141124,0.7640276,-0.06929526,0.08547822,0.07146886,-0.3963724,0.5959173,-0.5244581,-0.263376,-0.5376544,-0.9145392,-1.002067,-0.7451796,0.3271724,0.848113
Insider,1999,Drama,,28965197,68000000,-0.765722671323529,-2.0937107454177,0.4469892,-0.9467074,-0.4923351,-0.740474,-1.790075,-0.06569715,-1.425746,-0.3681558,-0.3338193,-1.178791,0.0257061,-0.4341828,-0.4479246,-0.3144007,-1.997264,-0.8207758,-0.05397187,-1.433552,-1.463368,-0.7035248,0.2013941,-1.23337,0.4160203,-1.289589,-0.4029935,-0.9055465,-0.6239603,0.09550328,-1.193743,-0.9319754,-1.109417,-1.286889,-1.012873,0.4924895,-2.572636,0.6278208,-1.31131,-0.4781686,-0.3832403,-0.003594884,-1.103569,0.5172864,-1.146342,-0.4007883
Insomnia,2002,Thriller,,67355513,46000000,-0.194662344565217,-0.312334303354197,-0.1070773,0.3319727,1.447264,-0.68252,0.04235431,0.4049812,0.02363862,-0.4517601,1.540149,-0.1710692,1.376388,0.3776732,0.1643709,0.1459623,0.3722049,0.8683114,0.1629239,0.2822119,1.143667,0.2582454,-0.6209312,1.364652,1.065037,0.02235247,1.006636,-0.1756985,1.801489,-0.5191353,0.7117179,1.418279,-0.8032144,1.159197,-0.04055252,0.6742065,0.5109478,-0.2499895,1.50467,-0.3227998,1.250608,0.9037214,0.7208508,0.8546076,0.5400511,1.069314
IRobot,2004,Action,,144801023,120000000,-0.336328644583333,-0.591459087177842,-0.1724278,-0.1229909,-0.3216215,-0.1116744,-0.4705873,0.7921751,-0.01557914,0.4506659,-0.2763943,-0.9663025,0.4767172,-0.132493,0.3275451,-0.3980409,1.054714,0.09018937,0.5402813,-0.9057704,0.8390608,-0.5758299,0.9207458,-0.002145339,-1.027309,0.4840196,-0.3228304,0.5702108,-0.4215234,1.072168,-2.000239,2.399749,-2.155095,-0.7676833,-1.607004,-0.2875019,-2.328611,0.2647926,0.02754392,0.3220605,-0.1870943,-0.2427135,-0.3664215,-0.2909302,-0.1480277,1.389037
Juno,2007,Drama,,143495265,7500000,9.5229861,3.39547225012217,-2.318454,2.244989,1.851824,2.291272,1.969851,2.601676,2.059074,1.452817,2.332984,2.414345,1.691336,2.938686,2.704358,2.379881,2.23487,1.684842,2.54715,2.250122,2.196496,2.641427,2.142904,1.23247,3.202092,1.659976,2.939181,2.194327,2.016146,1.510384,2.801705,1.57899,2.532333,2.42148,1.996758,2.686483,1.289253,1.957134,2.712667,1.595406,2.224615,2.586611,2.081715,1.931732,2.117711,2.526218
Lake Placid,1999,Thriller,,31770413,27000000,-0.35282492037037,-0.627772039015241,-0.07766357,-0.5048081,-1.40434,2.845832,-0.5259315,-0.7347681,0.3696838,0.8814542,-0.1819626,0.6472611,-0.05268721,0.500786,0.07742351,-0.1029288,0.06163912,0.344217,-1.817016,0.2276773,-0.7094057,0.1123217,-1.050881,-0.1665428,-0.3506844,0.8347108,-0.5921346,-0.4662274,-0.153134,-0.1858343,-0.3954577,0.1349438,0.0777259,-0.4837102,-0.7862793,1.01145,-0.4680609,-0.4086124,-0.573545,-0.4426956,-0.3340578,-0.5415178,-0.6326463,-0.04286911,0.4262285,-0.4962492
Land of the Dead,2005,Horror,,20700082,15000000,-0.240996993333333,-0.397822494234107,-0.3154799,0.2151619,0.8109041,0.2953904,0.2286231,-0.2086179,0.3562761,1.030704,0.163143,-0.1149279,0.2136651,0.7823261,-0.2323113,0.8592685,0.4638283,-0.1274299,1.674162,-0.6244116,0.7569288,0.7879089,-0.2569227,0.687139,-0.3072232,0.1908609,0.6610532,0.2080613,0.8541739,0.4911422,0.7081464,-0.01506328,0.08306754,1.364992,0.4910106,-0.1015829,0.3882036,0.1082298,-0.03691727,-0.08859933,-0.06774979,0.3179603,0.3448787,-0.3202522,-0.2410206,0.9570553
Legally Blonde,2001,Comedy,,96520674,18000000,1.94924281666667,1.5603446070655,-0.100605,-0.6116327,-0.2756657,-0.09312054,-0.04722449,-0.1885261,-0.4060797,0.1809733,-0.4860872,0.08689345,-0.4689643,-0.2072257,-0.1098129,-0.2585329,0.06967157,-0.08040986,-0.2043063,0.2278662,-0.5727665,-0.0872083,0.07102071,-0.199874,-0.3554734,0.1355805,-0.4458383,0.4507329,-0.317863,0.09643874,-0.3563909,0.2981288,-0.2836523,1.490874,-0.6550166,1.517749,-0.9268933,4.713414,-2.566782,2.05025,-0.8878813,0.5093763,-0.283443,0.03124084,0.9868805,-0.6751169
